clip_name,role,frame_index,phase,feature_current_ua,feature_delta_t_s,backbone_current_ua,backbone_delta_t_s,total_current_ua,total_delta_t_s
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,100423.00709452921,0.0005499999970197678,97231.97036384369,0.003300000011222437,97618.57637516755,0.0038800000038463622
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,102044.52232453747,0.0005200000014156103,97701.80563141682,0.0032900000223889947,98235.47718181946,0.0038400000194087625
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,102216.69384791683,0.0005299999902490526,97893.60476689212,0.0032899999932851642,98405.6346986769,0.0038499999791383743
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,102484.44663546096,0.0005299999902490526,97551.07859003279,0.0032899999932851642,98159.52750522316,0.0038499999791383743
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,102203.07720220702,0.0005200000014156103,97777.08740567123,0.0032900000223889947,98319.50442917303,0.0038400000194087625
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,102895.28671713709,0.0005299999902490526,97904.80057234928,0.0032899999932851642,98512.50919584981,0.003850000008242205
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,101946.87847638656,0.0005299999902490526,97868.28745692599,0.0032899999932851642,98342.95301658422,0.0038499999791383743
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,102347.31754631187,0.0005200000014156103,98117.8059105142,0.0032899999932851642,98628.95821543426,0.003839999990304932
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,102116.18276021435,0.0005200000014156103,97761.82078815124,0.0032899999932851642,98306.37067004084,0.0038400000194087625
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,101827.00410859809,0.0005200000014156103,97992.03616448224,0.0032900000223889947,98460.56329377745,0.0038400000194087625
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,103740.7193004646,0.0005200000014156103,98158.71781461663,0.0032900000223889947,98833.5885137418,0.003850000008242205
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,102062.25771467839,0.0005200000014156103,98136.15676563165,0.0032900000223889947,98613.90866841552,0.0038400000194087625
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,104190.70968018725,0.0005299999902490526,98218.23423550955,0.0032899999932851642,98950.88413170414,0.0038499999791383743
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,102430.38883524836,0.0005299999902490526,98256.71521293806,0.0032899999932851642,98743.38888434098,0.003850000008242205
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,102405.32379703622,0.0005200000014156103,98085.65128855636,0.0032899999932851642,98617.10042263153,0.003839999990304932
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,102781.7727234362,0.0005299999902490526,98303.10429811865,0.0032899999932851642,98835.30768007837,0.0038499999791383743
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,103783.29511205816,0.0005200000014156103,98142.72984671396,0.0032899999932851642,98813.97686757105,0.003850000008242205
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,103843.5854166847,0.0005200000014156103,98218.28501801375,0.003300000011222437,98939.25866247361,0.003850000008242205
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,102317.83847422483,0.0005299999902490526,98131.69291009108,0.0032900000223889947,98613.27191610662,0.003850000008242205
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,102203.87756144261,0.0005200000014156103,98264.02054392807,0.0032899999932851642,98748.52686426735,0.003839999990304932
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,103988.1120511689,0.0005200000014156103,98051.09038707393,0.003280000004451722,98794.50209280643,0.0038400000194087625
