held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,max,knn_full,kde_p99_equiv,4.48230022619101,0.8095238095238095,0.06439393939393939,0.5246212121212122,0.11929824561403508
1,max,knn_full,evt_p999_equiv,10.38554437355194,0.0,0.0,0.5,0.0
1,max,knn_full,parametric_p999_equiv,3.683720301160765,0.9047619047619048,0.14393939393939395,0.5643939393939394,0.24836601307189543
1,max,knn_full,kde_p999_equiv,9.334993773846778,0.0,0.0,0.4981060606060606,0.0
1,max,knn_full,mad,2.5750828494115945,0.8478260869565217,0.4431818181818182,0.6818181818181818,0.582089552238806
1,max,knn_full,iqr,2.834431913085198,0.8924731182795699,0.3143939393939394,0.6382575757575758,0.4649859943977591
1,max,knn_clustered_16,perentile_same_machie_95.0,2.9633628587992624,0.927710843373494,0.2916666666666667,0.634469696969697,0.4438040345821326
1,max,knn_clustered_16,perentile_same_machie_99.0,3.7796598580508096,0.967741935483871,0.11363636363636363,0.5549242424242424,0.2033898305084746
1,max,knn_clustered_16,perentile_same_machie_99.5,4.143156582273146,1.0,0.07196969696969698,0.5359848484848485,0.13427561837455831
1,max,knn_clustered_16,evt_p95_equiv,2.943706572328373,0.9186046511627907,0.29924242424242425,0.6363636363636364,0.4514285714285714
1,max,knn_clustered_16,parametric_p95_equiv,2.6865578595974875,0.8582677165354331,0.4128787878787879,0.6723484848484849,0.5575447570332481
1,max,knn_clustered_16,kde_p95_equiv,2.962312012454717,0.927710843373494,0.2916666666666667,0.634469696969697,0.4438040345821326
1,max,knn_clustered_16,evt_p99_equiv,3.8800994115378966,0.9642857142857143,0.10227272727272728,0.5492424242424242,0.18493150684931506
1,max,knn_clustered_16,parametric_p99_equiv,3.009844056636792,0.925,0.2803030303030303,0.6287878787878788,0.43023255813953487
1,max,knn_clustered_16,kde_p99_equiv,3.8078847145276433,0.967741935483871,0.11363636363636363,0.5549242424242424,0.2033898305084746
1,max,knn_clustered_16,evt_p999_equiv,4.7551790023300375,1.0,0.026515151515151516,0.5132575757575758,0.05166051660516605
1,max,knn_clustered_16,parametric_p999_equiv,3.4186745688299585,0.92,0.17424242424242425,0.5795454545454546,0.2929936305732484
1,max,knn_clustered_16,kde_p999_equiv,4.660643642788886,1.0,0.030303030303030304,0.5151515151515151,0.058823529411764705
1,max,knn_clustered_16,mad,2.6914978595497043,0.8571428571428571,0.4090909090909091,0.6704545454545454,0.5538461538461539
1,max,knn_clustered_16,iqr,2.9777292709928815,0.926829268292683,0.2878787878787879,0.6325757575757576,0.4393063583815029
1,concat_mean_last,euclidean,perentile_same_machie_95.0,3.868276834487915,0.78125,0.1893939393939394,0.5681818181818182,0.3048780487804878
1,concat_mean_last,euclidean,perentile_same_machie_99.0,10.61861801147461,0.7777777777777778,0.05303030303030303,0.5189393939393939,0.09929078014184398
1,concat_mean_last,euclidean,perentile_same_machie_99.5,10.726856231689453,0.8181818181818182,0.03409090909090909,0.5132575757575758,0.06545454545454546
1,concat_mean_last,euclidean,evt_p95_equiv,3.8952163410669263,0.7903225806451613,0.1856060606060606,0.5681818181818182,0.3006134969325153
1,concat_mean_last,euclidean,parametric_p95_equiv,3.23212082939305,0.8076923076923077,0.3977272727272727,0.6515151515151515,0.5329949238578681
1,concat_mean_last,euclidean,kde_p95_equiv,3.919417845530594,0.7903225806451613,0.1856060606060606,0.5681818181818182,0.3006134969325153
1,concat_mean_last,euclidean,evt_p99_equiv,6.940769060836308,0.875,0.10606060606060606,0.5454545454545454,0.1891891891891892
1,concat_mean_last,euclidean,parametric_p99_equiv,4.0736554530859275,0.7931034482758621,0.17424242424242425,0.5643939393939394,0.2857142857142857
1,concat_mean_last,euclidean,kde_p99_equiv,10.331260949916834,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,concat_mean_last,euclidean,evt_p999_equiv,18.298460558234524,0.0,0.0,0.5,0.0
1,concat_mean_last,euclidean,parametric_p999_equiv,5.279960667677509,0.8974358974358975,0.13257575757575757,0.5587121212121212,0.23102310231023102
1,concat_mean_last,euclidean,kde_p999_equiv,11.399966280595802,0.0,0.0,0.5,0.0
1,concat_mean_last,euclidean,mad,2.359421968460083,0.8647540983606558,0.7992424242424242,0.8371212121212122,0.8307086614173228
1,concat_mean_last,euclidean,iqr,2.8023840188980103,0.8481675392670157,0.6136363636363636,0.7518939393939394,0.7120879120879121
1,concat_mean_last,mahalanobis,perentile_same_machie_95.0,65.26392639203618,0.9529411764705882,0.6136363636363636,0.7916666666666666,0.7465437788018433
1,concat_mean_last,mahalanobis,perentile_same_machie_99.0,88.14540120331957,0.963855421686747,0.30303030303030304,0.6458333333333334,0.4610951008645533
1,concat_mean_last,mahalanobis,perentile_same_machie_99.5,154.67717671830647,1.0,0.041666666666666664,0.5208333333333334,0.08
1,concat_mean_last,mahalanobis,evt_p95_equiv,65.62989502088766,0.9529411764705882,0.6136363636363636,0.7916666666666666,0.7465437788018433
1,concat_mean_last,mahalanobis,parametric_p95_equiv,65.3166744147982,0.9529411764705882,0.6136363636363636,0.7916666666666666,0.7465437788018433
1,concat_mean_last,mahalanobis,kde_p95_equiv,67.28658153974425,0.9573170731707317,0.5946969696969697,0.7840909090909091,0.7336448598130841
1,concat_mean_last,mahalanobis,evt_p99_equiv,101.12274801062057,0.9487179487179487,0.14015151515151514,0.5662878787878788,0.24422442244224424
1,concat_mean_last,mahalanobis,parametric_p99_equiv,75.34491760425584,0.9642857142857143,0.5113636363636364,0.7462121212121212,0.6683168316831684
1,concat_mean_last,mahalanobis,kde_p99_equiv,92.54711099743854,0.9577464788732394,0.25757575757575757,0.6231060606060606,0.4059701492537313
1,concat_mean_last,mahalanobis,evt_p999_equiv,321.884924329087,1.0,0.015151515151515152,0.5075757575757576,0.029850746268656716
1,concat_mean_last,mahalanobis,parametric_p999_equiv,88.42662506000923,0.963855421686747,0.30303030303030304,0.6458333333333334,0.4610951008645533
1,concat_mean_last,mahalanobis,kde_p999_equiv,285.4255357867447,1.0,0.01893939393939394,0.509469696969697,0.03717472118959108
1,concat_mean_last,mahalanobis,mad,57.19360474804384,0.8726415094339622,0.7007575757575758,0.7992424242424242,0.7773109243697479
1,concat_mean_last,mahalanobis,iqr,61.11687827303151,0.9148936170212766,0.6515151515151515,0.7954545454545454,0.7610619469026548
1,concat_mean_last,knn_full,perentile_same_machie_95.0,1.9464339861832003,0.9359605911330049,0.7196969696969697,0.8352272727272727,0.8137044967880086
