clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005499999970197,331.71466848903174,0.0050000000046566,310.7768531570369,0.0055799999972805,312.721817825873
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005200000014156,335.45978234883023,0.0050000000046566,310.36603842129216,0.0055500000016763,312.6089023607174
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,335.65012029705616,0.0050000000046566,310.8774691007762,0.0055500000016763,313.11873038677237
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005200000014156,340.340339430859,0.0049900000158231,311.2719393633324,0.0055500000016763,313.8877933310335
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005200000014156,343.0635423251228,0.0049900000158231,311.98731502009645,0.0055500000016763,314.80399383356325
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.000529999990249,339.60588759150556,0.0049899999867193,312.2806376084646,0.0055500000016763,314.72240868660435
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005300000193528,341.34666880892775,0.0049899999867193,311.95223094511306,0.0055500000016763,314.6245381681316
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,337.0284619190506,0.0049899999867193,311.4405600940373,0.0055399999837391,313.7682674417599
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,335.60816470724797,0.0050000000046566,312.07125822890396,0.0055500000016763,314.176891115651
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.000529999990249,336.09487977522457,0.0049900000158231,311.9521863903012,0.0055500000016763,314.136381540974
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005300000193528,340.2118179731805,0.0049899999867193,312.26615368641694,0.0055500000016763,314.78952728306723
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005300000193528,339.6501909586579,0.0049899999867193,312.528792351807,0.0055500000016763,314.96308455113734
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.000529999990249,341.663524480901,0.0049900000158231,313.0261316295465,0.0055500000016763,315.6471450364692
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,344.3036456718262,0.0049899999867193,312.5492875853469,0.0055500000016763,315.4298889606953
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000193528,340.116621221532,0.0049899999867193,312.3452989223895,0.0055500000016763,314.8605103037636
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,339.22717174065406,0.0050000000046566,312.27476647847215,0.0055500000016763,314.73063245991773
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005200000014156,343.1993462963054,0.0049899999867193,312.83290871270356,0.0055500000016763,315.56798863950644
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005300000193528,341.1012141072903,0.0049899999867193,313.5331881780697,0.0055500000016763,316.0225549571221
