held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1,auc,pauc,cov_condition_number,config_name,model_hash,d_state,n_layers,expand,selective,discretization,flash_footprint_int8_kb,streaming_peak_ram_int8_kb,streaming_peak_ram_fp32_kb,head_flash_fp32_kb,total_flash_kb,flags_nothing,flags_everything,degenerate
1,mean,knn_clustered_16,parametric_p95_equiv,1.7471065532887922,0.9423076923076924,0.7424242424242424,0.8484848484848485,0.8305084745762712,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.7512618068982564,0.9420289855072465,0.7386363636363636,0.8465909090909091,0.8280254777070064,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,1.820550172973349,0.989071038251366,0.6856060606060606,0.8390151515151515,0.8098434004474273,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.8167333811838804,0.989071038251366,0.6856060606060606,0.8390151515151515,0.8098434004474273,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,1.8421059549581564,0.988826815642458,0.6704545454545454,0.8314393939393939,0.7990970654627539,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,1.8968637919853448,0.9940476190476192,0.6325757575757576,0.8143939393939394,0.7731481481481481,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,1.884928851510219,0.9941520467836256,0.6439393939393939,0.8200757575757576,0.7816091954022989,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,1.927366497351736,1.0,0.6174242424242424,0.8087121212121212,0.7634660421545667,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,mad,2.010598583233902,1.0,0.5795454545454546,0.7897727272727273,0.7338129496402878,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,iqr,2.183540902076838,1.0,0.5151515151515151,0.7575757575757576,0.68,0.8379677456382001,0.8608543569667971,,dd85abe752ba.yaml,f517b199970d,32,2,1,False,euler,29.1875,12.6875,50.75,4.0,33.1875,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.901847368718548,0.9424083769633508,0.6818181818181818,0.8200757575757576,0.7912087912087912,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.022736883946012,0.9881656804733728,0.6325757575757576,0.8125,0.7713625866050808,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.0617596958728543,0.9938650306748468,0.6136363636363636,0.8049242424242424,0.7587822014051522,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.8919867017920609,0.9424083769633508,0.6818181818181818,0.8200757575757576,0.7912087912087912,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.7691492687882262,0.8711111111111111,0.7424242424242424,0.8162878787878788,0.8016359918200409,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.904053819595403,0.9424083769633508,0.6818181818181818,0.8200757575757576,0.7912087912087912,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.0373986650384226,0.9880239520958084,0.625,0.8087121212121212,0.765661252900232,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,1.9456676697273203,0.9615384615384616,0.6628787878787878,0.8181818181818182,0.7847533632286996,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.0454432504462683,0.993939393939394,0.6212121212121212,0.8087121212121212,0.7645687645687645,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.1324124987108104,1.0,0.571969696969697,0.7859848484848485,0.727710843373494,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,2.1485966365646614,1.0,0.5643939393939394,0.7821969696969697,0.7215496368038741,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.168868026507468,1.0,0.5568181818181818,0.7784090909090909,0.7153284671532847,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,mad,1.717378901821195,0.8630705394190872,0.7878787878787878,0.8314393939393939,0.8237623762376237,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,iqr,1.844501229973126,0.91,0.6893939393939394,0.8106060606060606,0.7844827586206896,0.9008838383838385,0.8306781934174279,,35e13b3d6a57.yaml,8c4aead7227f,32,1,2,True,zoh,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,2.0874061935167725,0.9526315789473684,0.6856060606060606,0.8257575757575758,0.7973568281938326,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.278545051336168,0.9931506849315068,0.5492424242424242,0.7727272727272727,0.7073170731707317,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.3199270154371483,0.9925373134328358,0.5037878787878788,0.75,0.6683417085427136,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,2.100912632299835,0.9576719576719576,0.6856060606060606,0.8276515151515151,0.7991169977924945,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,2.0480684989132323,0.9264705882352942,0.7159090909090909,0.8295454545454546,0.8076923076923077,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,2.104232618046192,0.9627659574468084,0.6856060606060606,0.8295454545454546,0.8008849557522124,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.269461494759962,0.9932885906040269,0.5606060606060606,0.7784090909090909,0.7167070217917676,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,2.18806336262236,0.9766081871345028,0.6325757575757576,0.8087121212121212,0.767816091954023,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.295186068844573,0.9929577464788732,0.5340909090909091,0.7651515151515151,0.6945812807881774,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.384952142830139,1.0,0.428030303030303,0.7140151515151515,0.5994694960212201,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,2.3288281453147963,0.9923664122137404,0.4924242424242424,0.7443181818181818,0.6582278481012658,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.4278381020933906,1.0,0.3825757575757575,0.6912878787878788,0.5534246575342465,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,mad,2.1709605932780747,0.9714285714285714,0.6439393939393939,0.8125,0.7744874715261959,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,iqr,2.3689173915695405,1.0,0.4507575757575757,0.7253787878787878,0.6214099216710183,0.9026342975206612,0.8439085834420761,,91443246bcf9.yaml,78370c3ccbfb,32,1,2,True,euler,38.0,20.94140625,83.765625,4.0,42.0,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.9706368258425573,0.9319371727748692,0.6742424242424242,0.8125,0.7824175824175824,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.0589418418926075,0.9825581395348836,0.6401515151515151,0.8143939393939394,0.7752293577981652,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.0734863644511368,0.993939393939394,0.6212121212121212,0.8087121212121212,0.7645687645687645,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.968878259565913,0.927461139896373,0.678030303030303,0.8125,0.7833698030634574,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.960623450183889,0.9195979899497488,0.6931818181818182,0.8162878787878788,0.7904967602591793,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.982516920068656,0.9365079365079364,0.6704545454545454,0.8125,0.7814569536423841,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.0662213913712986,0.9881656804733728,0.6325757575757576,0.8125,0.7713625866050808,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,2.043389378148419,0.9827586206896552,0.6477272727272727,0.8181818181818182,0.7808219178082192,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.0766135349343835,0.993939393939394,0.6212121212121212,0.8087121212121212,0.7645687645687645,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.155623690484125,1.0,0.571969696969697,0.7859848484848485,0.727710843373494,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,2.124632608330232,1.0,0.6060606060606061,0.803030303030303,0.7547169811320755,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.179691804396821,1.0,0.5568181818181818,0.7784090909090909,0.7153284671532847,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,mad,2.302700282141519,1.0,0.5227272727272727,0.7613636363636364,0.6865671641791045,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,iqr,2.544380052598692,1.0,0.4545454545454545,0.7272727272727273,0.625,0.8489439853076216,0.8345144023971776,,1fd5020aab7f.yaml,4e6f244b9119,32,1,2,False,zoh,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,2.031531265081461,0.9447236180904522,0.7121212121212122,0.8352272727272727,0.8120950323974082,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.112458547392404,0.9885057471264368,0.6515151515151515,0.821969696969697,0.7853881278538812,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.139686053407148,0.9941176470588236,0.6401515151515151,0.8181818181818182,0.7788018433179723,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,2.0252784800520307,0.9356435643564356,0.7159090909090909,0.8333333333333334,0.8111587982832618,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,2.002290440655197,0.919047619047619,0.7310606060606061,0.8333333333333334,0.8143459915611815,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,2.032123924894807,0.9447236180904522,0.7121212121212122,0.8352272727272727,0.8120950323974082,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.118515951535068,0.9884393063583816,0.6477272727272727,0.8200757575757576,0.782608695652174,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,2.094194695918792,0.9775280898876404,0.6590909090909091,0.821969696969697,0.7873303167420814,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.1360851169492894,0.9941176470588236,0.6401515151515151,0.8181818181818182,0.7788018433179723,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.165131107914754,1.0,0.6098484848484849,0.8049242424242424,0.7576470588235295,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,2.184717901611682,1.0,0.5871212121212122,0.7935606060606061,0.7398568019093079,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.218720671449391,1.0,0.5606060606060606,0.7803030303030303,0.7184466019417476,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,mad,2.4096154925334243,1.0,0.4924242424242424,0.7462121212121212,0.6598984771573604,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,iqr,2.653671038895052,1.0,0.3636363636363636,0.6818181818181818,0.5333333333333333,0.8705234159779613,0.849013459958436,,e383b78a1108.yaml,bf210af21ef5,32,1,2,False,euler,29.0625,20.875,83.5,4.0,33.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,2.0765797146811744,0.9438202247191012,0.6363636363636364,0.7992424242424242,0.7601809954751131,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.1846753632611446,0.99375,0.6022727272727273,0.7992424242424242,0.75,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.22732047962854,0.9933774834437086,0.5681818181818182,0.7821969696969697,0.7228915662650602,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,2.0800713748790542,0.9438202247191012,0.6363636363636364,0.7992424242424242,0.7601809954751131,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,2.0476382363053647,0.9230769230769232,0.6363636363636364,0.7916666666666666,0.7533632286995515,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,2.087482032646413,0.9438202247191012,0.6363636363636364,0.7992424242424242,0.7601809954751131,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.187500014726783,0.99375,0.6022727272727273,0.7992424242424242,0.75,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,2.137061119276789,0.9877300613496932,0.6098484848484849,0.8011363636363636,0.7540983606557377,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.197892585711765,0.9936708860759492,0.5946969696969697,0.7954545454545454,0.7440758293838863,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.271895152099779,0.9928571428571428,0.5265151515151515,0.7613636363636364,0.6881188118811881,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,2.224958006318452,0.9933774834437086,0.5681818181818182,0.7821969696969697,0.7228915662650602,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.307709217543511,1.0,0.5113636363636364,0.7556818181818182,0.6766917293233082,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,mad,2.316141917609935,1.0,0.5037878787878788,0.7518939393939394,0.6700251889168766,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,iqr,2.527740937582073,1.0,0.4469696969696969,0.7234848484848485,0.6178010471204188,0.8230601469237834,0.808340582862114,,f3c8b9679081.yaml,a96b30718cb1,32,1,1,True,zoh,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.9934002834873392,0.925,0.7007575757575758,0.821969696969697,0.7974137931034483,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.0,2.130520962998029,0.9880239520958084,0.625,0.8087121212121212,0.765661252900232,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,perentile_same_machie_99.5,2.176750750945822,0.9938650306748468,0.6136363636363636,0.8049242424242424,0.7587822014051522,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,evt_p95_equiv,1.9883097764842872,0.9261083743842364,0.7121212121212122,0.8276515151515151,0.8051391862955032,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,parametric_p95_equiv,1.9860096568118808,0.9219512195121952,0.7159090909090909,0.8276515151515151,0.8059701492537313,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,kde_p95_equiv,1.995128241524658,0.925,0.7007575757575758,0.821969696969697,0.7974137931034483,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,evt_p99_equiv,2.117369926799408,0.9763313609467456,0.625,0.8049242424242424,0.7621247113163973,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,parametric_p99_equiv,2.061502203507869,0.9562841530054644,0.6628787878787878,0.8162878787878788,0.7829977628635347,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,kde_p99_equiv,2.135898085661522,0.9879518072289156,0.6212121212121212,0.8068181818181818,0.7627906976744186,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,evt_p999_equiv,2.260300122081897,0.9933333333333332,0.5643939393939394,0.7803030303030303,0.7198067632850241,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,parametric_p999_equiv,2.135315712600116,0.9880239520958084,0.625,0.8087121212121212,0.765661252900232,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,kde_p999_equiv,2.2664494717634143,0.9932885906040269,0.5606060606060606,0.7784090909090909,0.7167070217917676,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,mad,2.245510996481107,0.993421052631579,0.571969696969697,0.7840909090909091,0.7259615384615384,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
1,mean,knn_clustered_16,iqr,2.454285268995549,1.0,0.4545454545454545,0.7272727272727273,0.625,0.8427456382001837,0.8393927311391427,,cd2caed96f33.yaml,a09d692fb204,32,1,1,True,euler,19.0625,10.56640625,42.265625,4.0,23.0625,False,False,False
