clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005400000081863,0.17708337980157488,0.0100600000005215,3.043937674265377,0.0106400000076973,3.232775032639779
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005200000014156,0.17389041225145785,0.0100499999971361,3.0446624711217614,0.0105999999941559,3.2274367001080364
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,0.17419043412094556,0.0100600000005215,3.046298432496343,0.0106099999975413,3.229397128760224
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005300000048009,0.17951952335599428,0.0100600000005215,3.0442899397983614,0.0106200000009266,3.232222652869479
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005199999868636,0.17448549174733263,0.0100600000005215,3.0457102044435582,0.0106099999975413,3.229178855725954
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005199999868636,0.17343526820982255,0.0100499999971361,3.040646640401031,0.0105999999941559,3.222742444018219
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.000529999990249,0.1781057085066318,0.0100499999971361,3.052124698466768,0.0106099999975413,3.238890841899278
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,0.17811800392029825,0.0100499999971361,3.052048138493015,0.0106099999975413,3.2418708286907765
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,0.1746016777467003,0.0100600000005215,3.0560343261843173,0.0106099999975413,3.2393709357185587
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005199999868636,0.1743162386181701,0.0100600000005215,3.055593433951854,0.0106099999975413,3.2387187558703334
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,0.1736831624326486,0.0100499999971361,3.046002564747394,0.0105999999941559,3.2282473895769392
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005199999868636,0.1740803908795907,0.0100499999971361,3.0507364670824257,0.0105999999941559,3.233502068286474
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005200000014156,0.17841658065445914,0.0100499999971361,3.0562970378518273,0.0106099999975413,3.2465417761228075
