clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,0,hop,0.0005300000193528,341.9423149746244,0.013520000007702,297.7078562558762,0.014080000022659,299.36426228481474
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,1,hop,0.0005300000193528,342.1860172999869,0.013520000007702,297.36372439892074,0.014080000022659,299.04297184309775
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,2,hop,0.0005200000014156,342.3337055089385,0.013520000007702,298.1645096762943,0.0140700000047218,299.8154766317823
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,3,hop,0.0005199999723117,339.7662913261025,0.0135199999785982,298.142638049636,0.0140699999756179,299.69425198631154
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,4,hop,0.0005200000014156,339.41817170926066,0.0135299999965354,297.91693826263725,0.0140799999935552,299.4458237399207
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,5,hop,0.000529999990249,342.70327328804154,0.013520000007702,298.26942409831435,0.0140799999935552,299.9303809880292
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,6,hop,0.0005200000014156,344.0481124600077,0.013520000007702,298.4658226152805,0.0140700000047218,300.17366434751784
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,7,hop,0.000529999990249,343.5390020057135,0.013520000007702,298.9571196823052,0.0140799999935552,300.6168945638347
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,8,hop,0.0005300000193528,344.09629205810324,0.013520000007702,298.5812917114922,0.014080000022659,300.28403307582795
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,9,hop,0.0005200000014156,341.080630700399,0.0135199999785982,298.57614248170563,0.0140699999756179,300.15764252860805
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,10,hop,0.000529999990249,340.8665781302247,0.013520000007702,298.4435860286687,0.0140799999935552,300.0302351053454
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,11,hop,0.0005200000014156,348.03811329362117,0.0135199999785982,298.8431594957776,0.0140799999935552,300.6599536917893
