clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005200000014156,0.17575659662721124,0.0065900000045076,2.0385964155080734,0.0071400000015273,2.22338509702365
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005200000014156,0.17635110008310967,0.0065900000045076,2.0376312398459535,0.0071400000015273,2.2228905912963044
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005200000014156,0.17629665106327325,0.0065799999865703,2.0347809753554618,0.00712999998359,2.2202589404659894
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.000529999990249,0.18066279731001916,0.0065800000156741,2.039665568209268,0.0071400000015273,2.2287413261779023
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005200000014156,0.17586385232970297,0.0065799999865703,2.038127600161304,0.0071300000126939,2.222825286557781
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.000529999990249,0.18175386838910956,0.0065800000156741,2.037484942859943,0.0071400000015273,2.2277505862983333
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005200000014156,0.1753484727975607,0.0065800000156741,2.0358910358824596,0.0071300000126939,2.220073455655932
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.000529999990249,0.1799618342709949,0.0065799999865703,2.0400615230802304,0.0071400000015273,2.228733537508121
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005200000014156,0.17581869449009443,0.0065799999865703,2.0383258922917085,0.00712999998359,2.2231023994907724
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.000529999990249,0.179695150951133,0.0065800000156741,2.0427143585862075,0.0071400000015273,2.231144204954407
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005200000014156,0.17893560350544027,0.0065799999865703,2.0402095940187057,0.0071400000015273,2.231221639898468
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005200000014156,0.1770524109734812,0.0065900000045076,2.0442980180141976,0.0071400000015273,2.230382449323127
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005200000014156,0.1771244024551405,0.0065900000045076,2.04169316792735,0.0071400000015273,2.227849787945887
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005200000014156,0.17923535642914754,0.0065800000156741,2.042221509563796,0.0071400000015273,2.2335085598873166
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.000529999990249,0.18023849010018445,0.0065799999865703,2.044252247616476,0.0071399999724235,2.233250176116074
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005200000014156,0.17908304690446689,0.0065799999865703,2.0445263072269366,0.0071400000015273,2.235586670172354
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.0005200000014156,0.17588020781909675,0.0065900000045076,2.042285570019009,0.0071400000015273,2.2271981495999262
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.000529999990249,0.1799898118285075,0.0065800000156741,2.0391483813616578,0.0071400000015273,2.227823312898277
