held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,1.9694077968597412,0.9511111111111111,0.8106060606060606,0.884469696969697,0.8752556237218814
1,mean,euclidean,perentile_same_machie_99.0,3.4854578971862793,0.9333333333333333,0.21212121212121213,0.5984848484848485,0.345679012345679
1,mean,euclidean,perentile_same_machie_99.5,9.063862800598145,1.0,0.022727272727272728,0.5113636363636364,0.044444444444444446
1,mean,euclidean,evt_p95_equiv,1.9543348167175634,0.9429824561403509,0.8143939393939394,0.8825757575757576,0.8739837398373984
1,mean,euclidean,parametric_p95_equiv,2.3116817066360205,0.9709302325581395,0.6325757575757576,0.8068181818181818,0.7660550458715596
1,mean,euclidean,kde_p95_equiv,2.1018019070465424,0.9641025641025641,0.7121212121212122,0.8428030303030303,0.8191721132897604
1,mean,euclidean,evt_p99_equiv,3.1870021223939933,0.9529411764705882,0.3068181818181818,0.6458333333333334,0.46418338108882523
1,mean,euclidean,parametric_p99_equiv,2.633857970672586,0.9710144927536232,0.5075757575757576,0.7462121212121212,0.6666666666666666
1,mean,euclidean,kde_p99_equiv,8.201919939685014,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,mean,euclidean,evt_p999_equiv,24.10236125206218,0.0,0.0,0.5,0.0
1,mean,euclidean,parametric_p999_equiv,3.04864726557434,0.9583333333333334,0.3484848484848485,0.6666666666666666,0.5111111111111111
1,mean,euclidean,kde_p999_equiv,9.45355074776754,0.0,0.0,0.5,0.0
1,mean,euclidean,mad,2.1132898330688477,0.9633507853403142,0.696969696969697,0.8352272727272727,0.8087912087912088
1,mean,euclidean,iqr,2.2755414843559265,0.9662921348314607,0.6515151515151515,0.8143939393939394,0.7782805429864253
1,mean,mahalanobis,perentile_same_machie_95.0,68.15673011843496,0.9333333333333333,0.6363636363636364,0.7954545454545454,0.7567567567567568
1,mean,mahalanobis,perentile_same_machie_99.0,73.46303267956652,0.9745222929936306,0.5795454545454546,0.7821969696969697,0.7268408551068883
1,mean,mahalanobis,perentile_same_machie_99.5,76.57702056901697,0.9867549668874173,0.5643939393939394,0.7784090909090909,0.7180722891566265
1,mean,mahalanobis,evt_p95_equiv,68.20971776212265,0.9333333333333333,0.6363636363636364,0.7954545454545454,0.7567567567567568
1,mean,mahalanobis,parametric_p95_equiv,68.63480150956322,0.9382022471910112,0.6325757575757576,0.7954545454545454,0.755656108597285
1,mean,mahalanobis,kde_p95_equiv,68.62849769295424,0.9382022471910112,0.6325757575757576,0.7954545454545454,0.755656108597285
1,mean,mahalanobis,evt_p99_equiv,73.41487261805949,0.9745222929936306,0.5795454545454546,0.7821969696969697,0.7268408551068883
1,mean,mahalanobis,parametric_p99_equiv,72.07809271764727,0.968944099378882,0.5909090909090909,0.7859848484848485,0.7341176470588235
1,mean,mahalanobis,kde_p99_equiv,74.27298437106079,0.9743589743589743,0.5757575757575758,0.7803030303030303,0.7238095238095238
1,mean,mahalanobis,evt_p999_equiv,80.6128786094328,1.0,0.5340909090909091,0.7670454545454546,0.6962962962962963
1,mean,mahalanobis,parametric_p999_equiv,75.48308214074244,0.9868421052631579,0.5681818181818182,0.7803030303030303,0.7211538461538461
