clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005400000081863,326.4645976874215,0.0025000000023283,330.95271188493047,0.0030800000095041,329.6356701851708
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005200000014156,332.2568003899678,0.0025000000023283,331.2135780767504,0.003049999999348,331.0787822968945
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.000529999990249,333.2273736058641,0.0024899999989429,331.73995323956325,0.003049999999348,331.54240766624815
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005200000014156,337.6562647476941,0.0024899999989429,331.40097032444936,0.0030400000105146,332.1390891271428
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005200000014156,334.3845981261487,0.0024899999989429,332.46832251149294,0.0030400000105146,332.38038328139163
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005300000048009,334.6851491541981,0.0024899999989429,332.15871124196667,0.003049999999348,332.06458861489796
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005200000014156,336.7333453571218,0.0024899999989429,332.2878514314287,0.0030399999959627,332.7322001031823
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,334.9708315435393,0.0024899999989429,332.109042270667,0.0030399999959627,332.2189307185159
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005300000048009,337.765254661518,0.0024899999989429,332.5666941214648,0.003049999999348,333.06275058298456
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005200000014156,334.06571774279206,0.0024899999989429,333.2759527414306,0.0030399999959627,333.04432143035615
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,335.8040885006124,0.0024899999989429,333.384683274413,0.0030399999959627,333.3085432370459
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005300000048009,339.69777580261905,0.0024899999989429,333.1354253703948,0.003049999999348,333.7816989276416
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005300000048009,335.6191666542437,0.0024899999989429,333.7834132569185,0.003049999999348,333.5938599518741
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,333.6866417289269,0.0024899999989429,332.1988580104594,0.0030399999959627,332.06466302679365
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005200000014156,334.922048868554,0.0024899999989429,333.87333556692613,0.0030399999959627,333.7209554880249
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,334.81377395971504,0.0024899999989429,332.90600538805273,0.0030399999959627,332.7877586969352
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005300000048009,335.29080213267895,0.0024899999989429,333.4151364636715,0.003049999999348,333.2361305469207
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005200000014156,341.19268464224496,0.0024800000101095,334.03270499788687,0.0030400000105146,334.76134733242617
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005300000048009,338.8875479282812,0.0024899999989429,333.49391353529666,0.003049999999348,333.9903987148003
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005200000014156,338.01355615340367,0.0024899999989429,334.7110258284362,0.0030400000105146,334.87872813383143
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005200000014156,336.8295935623764,0.0024899999989429,333.36437730787264,0.0030400000105146,333.53254934312014
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005200000014156,337.31654451443364,0.0024899999989429,334.22235625426663,0.0030399999959627,334.38370343395565
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005200000014156,341.66725719239065,0.0024899999989429,333.52408157722243,0.003049999999348,334.48148538344543
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005200000014156,336.0530704690792,0.0024899999989429,333.41587237421203,0.0030400000105146,333.5152176584764
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005300000048009,337.20826907604857,0.0024899999989429,334.50015772449706,0.003049999999348,334.5444299309359
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005300000048009,336.3209703807241,0.0024900000134948,334.18168671566394,0.0030500000138999,334.081517047451
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.0005200000014156,343.3341572369168,0.0025000000023283,334.10155950330284,0.0030600000027334,335.2171706162136
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005199999868636,339.6129645029659,0.0024999999877763,335.3629336952187,0.0030599999881815,335.5748536290241
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005300000048009,340.06646532357604,0.0025000000023283,334.33010196828525,0.0030600000027334,334.9003826372519
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005200000014156,337.0145663870996,0.0024899999989429,333.9525475602406,0.0030399999959627,334.03775978284915
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005200000014156,338.4088309784612,0.0024899999989429,334.7299363012121,0.0030399999959627,335.0679658873971
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.0005200000014156,340.14462946308475,0.0025000000023283,334.0331726174864,0.003049999999348,334.69405211123546
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005200000014156,341.2892983379182,0.0024999999877763,333.80385989179103,0.003049999999348,334.7499682008029
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.0005200000014156,337.83642413256524,0.0024899999989429,333.2340792474233,0.0030399999959627,333.5898395702267
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.0005200000014156,342.29935625746356,0.0024999999877763,335.4037102186354,0.003049999999348,336.2091254460551
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.0005200000014156,337.5320185971684,0.0024899999989429,334.4394472047541,0.0030399999959627,334.5249980223273
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,337.405613936184,0.0024899999989429,334.6802428475657,0.0030399999959627,334.7005938386128
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005200000014156,336.22156859260895,0.0025000000023283,333.992629897601,0.003049999999348,334.0489025624491
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.0005200000014156,338.21761033639416,0.0024899999989429,334.2305837729721,0.0030399999959627,334.5283869750689
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005200000014156,338.0456089735071,0.0025000000023283,334.9668988001795,0.003049999999348,335.1503033612049
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005199999868636,338.51841613597054,0.0025000000023283,334.6589964515486,0.003049999999348,334.9459455134706
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,41,hop,0.0005200000014156,337.7909446634384,0.0024999999877763,335.05561657260444,0.003049999999348,335.19586723451414
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,42,hop,0.0005200000014156,337.8344518635143,0.0025000000023283,334.17096766589316,0.003049999999348,334.49443594747197
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,43,hop,0.0005200000014156,336.57910825596156,0.0024899999989429,334.7782227399897,0.0030399999959627,334.639526574723
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,44,hop,0.000529999990249,339.8735751915313,0.0024999999877763,335.61018476586673,0.0030599999881815,335.9289823387855
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,45,hop,0.0005200000014156,345.34801146657253,0.0025000000023283,335.234421947959,0.003049999999348,336.6389664897476
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,46,hop,0.0005200000014156,343.53225323648,0.0024999999877763,334.15171543115844,0.003049999999348,335.4337366410425
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,47,hop,0.0005200000014156,341.4763951446966,0.0025000000023283,334.55711395248403,0.003049999999348,335.38316067654716
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,48,hop,0.0005200000014156,337.7780973304237,0.0024899999989429,334.8189167609391,0.0030400000105146,334.91870201092183
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,49,hop,0.0005300000048009,339.4056293599868,0.0024899999989429,335.2977329005516,0.003049999999348,335.528698408153
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,50,hop,0.000529999990249,339.12499853287767,0.0024899999989429,335.1176996224526,0.003049999999348,335.3329291977936
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,51,hop,0.0005200000014156,338.5032655237142,0.0025000000023283,335.3712688728436,0.003049999999348,335.58417360299967
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,52,hop,0.0005200000014156,340.2909016315387,0.0025000000023283,335.75994396695245,0.003049999999348,336.19937990093257
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,53,hop,0.0005200000014156,338.78884485453233,0.0024899999989429,333.66208150599124,0.0030399999959627,334.2339181801356
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,54,hop,0.0005200000014156,343.43724631943957,0.0024899999989429,334.2207461799336,0.003049999999348,335.27078178795836
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,55,hop,0.0005200000014156,339.0326823729568,0.0024899999989429,335.2974578341851,0.0030399999959627,335.5661046963008
