clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005399999936344,0.17877159240361035,0.010420000005979,3.17201581974168,0.010999999998603,3.3626404600496165
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005300000048009,0.17904972480184508,0.0103999999992083,3.163907475975727,0.0109599999996135,3.3517415001877207
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005300000048009,0.18004824260219582,0.0104100000025937,3.1693516596645375,0.0109700000029988,3.35830846550687
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005300000048009,0.18017431733822892,0.0104100000025937,3.1683363345296676,0.0109700000029988,3.3575183522074736
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005300000048009,0.18066920317998678,0.0104100000025937,3.169630266252275,0.0109700000029988,3.359183121090805
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005200000014156,0.17665257784575544,0.0104099999880418,3.1787156610687832,0.0109699999884469,3.367221200520344
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005300000048009,0.17905143171107576,0.0104100000025937,3.180132605987876,0.0109700000029988,3.3678939824963634
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005300000048009,0.17850747935072286,0.0104100000025937,3.1762212733514463,0.0109700000029988,3.3632407783115505
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,0.1758835248170554,0.0103999999992083,3.167402329508436,0.0109599999996135,3.3550895629637085
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005300000048009,0.18111374590717036,0.0104100000025937,3.1764423003906064,0.0109700000029988,3.366514002367768
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,0.1747354945344673,0.0104100000025937,3.1797657707403957,0.0109599999996135,3.363508876082952
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005300000048009,0.1798975359934117,0.0104100000025937,3.179990720801997,0.0109700000029988,3.368622994825386
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005300000048009,0.18084363441775003,0.0104100000025937,3.1836844904209096,0.0109700000029988,3.3735359363369835
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,0.17672115909491884,0.0104099999880418,3.18635968875768,0.0109699999884469,3.3749340784046575
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000048009,0.1812892959593874,0.0104100000025937,3.185709980517619,0.0109700000029988,3.375907857636356
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005300000048009,0.17977109549111492,0.0104100000025937,3.1870952499131837,0.0109700000029988,3.3755020682570738
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005300000048009,0.1809440517011163,0.0104100000025937,3.179022446884913,0.0109700000029988,3.368998855893244
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005300000048009,0.18051531583908592,0.0104100000025937,3.1881709695624583,0.0109700000029988,3.3772476070121384
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005200000014156,0.17734326358482813,0.0104100000025937,3.185337328869409,0.0109700000029988,3.3745091086782764
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005300000048009,0.18131094791287225,0.0104100000025937,3.186086806204332,0.0109700000029988,3.3760831028818132
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005300000048009,0.1791254886967979,0.0104100000025937,3.18087777660438,0.0109700000029988,3.3687131276212514
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005200000014156,0.17699747785123998,0.0103999999992083,3.1800649156413217,0.0109599999996135,3.369064365571478
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005300000048009,0.18078829249757195,0.0104100000025937,3.188313597038691,0.0109700000029988,3.3779109463175807
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005300000048009,0.1800920736428986,0.0103999999992083,3.1794006009594162,0.0109599999996135,3.368128297040354
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005200000014156,0.17542890200483796,0.0104100000025937,3.1865320661163463,0.0109600000141654,3.370844351841192
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005200000014156,0.1752346440601953,0.0104100000025937,3.180628151638921,0.0109599999996135,3.3648459001410873
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.000529999990249,0.18091819564012118,0.0103999999992083,3.1771238865670828,0.0109599999996135,3.3667273929054744
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005200000014156,0.17508429246079626,0.0103999999992083,3.1830967624015956,0.0109499999962281,3.367337335454159
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005199999868636,0.1745625143059023,0.0103999999992083,3.183238453946467,0.0109499999962281,3.366833538546891
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005199999868636,0.1743154676402879,0.0103999999992083,3.1800458383956336,0.0109499999962281,3.3634432512344357
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005300000048009,0.18188129643030687,0.0103999999992083,3.1944934409875887,0.0109599999996135,3.384985491295469
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.0005199999868636,0.17585653205814641,0.0103999999992083,3.1853479233338633,0.0109499999962281,3.3701374152731254
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005300000048009,0.17930356683936696,0.0103999999992083,3.1887677947080433,0.0109599999996135,3.376706912274129
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.000529999990249,0.18093759203444743,0.0103999999992083,3.1931482230480883,0.0109599999996135,3.382696624139745
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.0005200000014156,0.1766464781554553,0.0103999999992083,3.193529832383612,0.0109499999962281,3.37923335361631
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.000529999990249,0.18029289967349063,0.010389999995823,3.187435312038756,0.0109499999962281,3.376314317160796
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,0.17774569652176478,0.0103999999992083,3.1856391775700947,0.0109499999962281,3.3724420964650332
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005200000014156,0.17650028625079356,0.0103999999992083,3.186136788724566,0.0109499999962281,3.3714959012291104
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.0005300000048009,0.18148371885867393,0.0103999999992083,3.187476043239645,0.0109599999996135,3.3777935045295373
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005300000048009,0.1803450801555239,0.0103900000103749,3.17786422578322,0.01095000001078,3.366919351143949
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005199999868636,0.1769251407537434,0.0103999999992083,3.1983766454550837,0.0109499999962281,3.3843834589357282
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,41,hop,0.0005200000014156,0.17642236720413368,0.0103999999992083,3.187547722743999,0.0109499999962281,3.372853634136913
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,42,hop,0.0005200000014156,0.17868922381844782,0.0103999999992083,3.192108025782794,0.0109599999996135,3.3826254932847784
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,43,hop,0.0005200000014156,0.17491356191807686,0.0103999999992083,3.1873313108144905,0.01095000001078,3.3713519406762784
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,44,hop,0.0005300000048009,0.18121498437165812,0.0103900000103749,3.1909768052877894,0.01095000001078,3.3809017810682884
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,45,hop,0.0005200000014156,0.1771004734275184,0.010389999995823,3.1905159743001126,0.0109400000073947,3.3765989613739995
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,46,hop,0.0005200000014156,0.1778196889600304,0.0103999999992083,3.193052216476427,0.0109499999962281,3.3800529720852626
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,47,hop,0.0005200000014156,0.17789357381998389,0.0103799999924376,3.1860229129512607,0.0109399999928427,3.375868761192791
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,48,hop,0.0005300000048009,0.1820334696900896,0.0103900000103749,3.1787613329865527,0.01095000001078,3.3697526224868786
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,49,hop,0.0005200000014156,0.17615171423892015,0.010389999995823,3.189117594695183,0.0109399999928427,3.374177502919642
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,50,hop,0.0005300000048009,0.18190608608458336,0.0103900000103749,3.1935605879309756,0.01095000001078,3.384176665418782
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,51,hop,0.0005300000048009,0.18252947434630107,0.010389999995823,3.1960104345601947,0.0109499999962281,3.3874731219160177
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,52,hop,0.0005200000014156,0.17575346968427077,0.010389999995823,3.1961580142246206,0.0109400000073947,3.380993629524947
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,53,hop,0.0005300000048009,0.1823049008068142,0.010389999995823,3.190479619977547,0.0109499999962281,3.3815192085785943
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,54,hop,0.000529999990249,0.1814579954627769,0.0103799999924376,3.1914753207973643,0.0109399999928427,3.381544161175421
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,55,hop,0.0005300000048009,0.1827526493677208,0.010389999995823,3.1931334469311037,0.0109499999962281,3.3846704422878497
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,56,hop,0.000529999990249,0.18086793500363343,0.0103900000103749,3.1884838582604553,0.0109499999962281,3.3781360250206647
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,57,hop,0.000529999990249,0.1793756179434585,0.010389999995823,3.194643241932916,0.0109499999962281,3.3826544477963845
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,58,hop,0.0005200000014156,0.1762017776495638,0.010389999995823,3.1938358228445716,0.0109399999928427,3.379194060370879
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,59,hop,0.0005200000014156,0.17617784503599804,0.010389999995823,3.1884499235701633,0.0109400000073947,3.373784060846732
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,60,hop,0.0005300000048009,0.18059055977219327,0.0103800000069895,3.1882278303853457,0.0109400000073947,3.3776025030981986
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,61,hop,0.0005200000014156,0.17654532575425877,0.010389999995823,3.192737102927875,0.0109400000073947,3.378389216923256
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,62,hop,0.000529999990249,0.18235427788166544,0.010389999995823,3.1918253901519447,0.0109499999962281,3.383211908401646
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,63,hop,0.0005200000014156,0.17866232562940976,0.0103800000069895,3.1923495792301337,0.0109400000073947,3.383038383312249
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,64,hop,0.000529999990249,0.18195487866156748,0.010389999995823,3.187986970587034,0.0109499999962281,3.378701518164928
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,65,hop,0.000529999990249,0.18183131767550387,0.010389999995823,3.19601072860758,0.0109499999962281,3.386502466932874
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,66,hop,0.0005300000048009,0.18317648324462887,0.0103900000103749,3.197948923281657,0.01095000001078,3.3900834450695903
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,67,hop,0.0005200000014156,0.17625272678831094,0.010389999995823,3.19804553857072,0.0109400000073947,3.3834793902951867
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,68,hop,0.0005200000014156,0.17530676104988538,0.010389999995823,3.2012367663602936,0.0109400000073947,3.38557607938071
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,69,hop,0.0005300000048009,0.1806915508065615,0.010389999995823,3.201017768965428,0.0109499999962281,3.390394525094391
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,70,hop,0.0005200000014156,0.17632434533182129,0.010389999995823,3.1950982914710164,0.0109399999928427,3.3804801173598924
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,71,hop,0.0005200000014156,0.1764746036966831,0.010389999995823,3.204909934705033,0.0109400000073947,3.390466483212879
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,72,hop,0.0005200000014156,0.17657143862161784,0.010389999995823,3.1934384496754937,0.0109400000073947,3.3790425299052402
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,73,hop,0.0005200000014156,0.176400507266049,0.010389999995823,3.2021123399452316,0.0109399999928427,3.3874459420109964
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,74,hop,0.0005300000048009,0.18160969318828174,0.010389999995823,3.2034894835914054,0.0109499999962281,3.39395766582773
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,75,hop,0.0005200000014156,0.17528331253872437,0.010389999995823,3.2179914383778403,0.0109399999928427,3.4023321238930486
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,76,hop,0.0005199999868636,0.17876052896825173,0.010389999995823,3.2269238575111516,0.0109399999928427,3.4149397015666896
