clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005400000081863,327.93217984634015,0.0100600000005215,302.5782976250082,0.0106400000076973,303.8322396899522
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005200000014156,334.40463803475893,0.0100499999971361,302.9514897501875,0.0105999999941559,304.47516055541695
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,334.98160316681845,0.0100600000005215,302.8129654411954,0.0106099999975413,304.3729622534011
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005300000048009,338.7160787355703,0.0100600000005215,302.6133140795774,0.0106200000009266,304.35241549787816
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005199999868636,335.54903106776715,0.0100600000005215,302.7544934677606,0.0106099999975413,304.35238986562354
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005199999868636,333.52937036768805,0.0100499999971361,302.5519046037323,0.0105999999941559,304.0323062070768
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.000529999990249,336.048512798945,0.0100499999971361,303.69399993398184,0.0106099999975413,305.2677514278831
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,342.53462199116586,0.0100499999971361,303.6863820261435,0.0106099999975413,305.5486172895409
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,335.77245629111695,0.0100600000005215,303.7807481139061,0.0106099999975413,305.31300060972967
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005199999868636,335.22354427269363,0.0100600000005215,303.736921848256,0.0106099999975413,305.2515321980071
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,334.00608069198,0.0100499999971361,303.08483239954217,0.0105999999941559,304.55164069403486
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005199999868636,334.76999091781386,0.0100499999971361,303.5558674578885,0.0105999999941559,305.04736510086803
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005200000014156,343.1088080168352,0.0100499999971361,304.10915808186724,0.0106099999975413,305.98885738691257
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.000529999990249,340.81992698481935,0.0100499999971361,304.3769277296357,0.0106099999975413,306.1436466143624
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000048009,338.52268115865826,0.0100499999971361,303.65416202172344,0.0106099999975413,305.3442798035021
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005199999868636,336.45919277391783,0.0100499999971361,303.57576964393246,0.0105999999941559,305.1771672598441
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005300000048009,338.1942760415041,0.0100499999971361,304.4615771382067,0.0106099999975413,306.10433300451666
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005200000014156,343.5839253545858,0.0100499999971361,304.18959676934367,0.0106099999975413,306.095354278662
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005300000048009,339.69783669600315,0.010050000011688,303.906345106777,0.0106100000120932,305.6511811297087
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005300000048009,338.75417097754615,0.0100499999971361,304.5273780241052,0.0106099999975413,306.19697549893715
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005200000014156,342.05231207781975,0.0100499999971361,305.1246123816952,0.0106099999975413,306.90129138370247
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005300000048009,339.9241438113126,0.0100499999971361,304.4711785571139,0.0106099999975413,306.1951865804442
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005200000014156,336.2051835881844,0.0100499999971361,305.06234071167023,0.0105999999941559,306.5554200372255
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005200000014156,336.90519495882927,0.0100499999971361,304.5327283998587,0.0105999999941559,306.104005420453
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005300000048009,339.0835571547773,0.010050000011688,305.5311749614619,0.0106100000120932,307.15491317244414
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005200000014156,342.1108388652848,0.0100499999971361,304.2539764772395,0.0105999999941559,306.09977129575316
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.0005200000014156,343.8749111851804,0.010050000011688,305.15401429570477,0.0106000000087078,307.0279535110309
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005300000048009,337.73509885726736,0.0100399999937508,305.6853061661708,0.0105999999941559,307.2349959633995
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005300000048009,337.0411233136075,0.0100400000083027,305.48997489953183,0.0106000000087078,307.01528158598666
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005200000014156,342.10878384368607,0.0100399999937508,304.9474799966985,0.0105899999907705,306.76122313986906
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005200000014156,340.106949421569,0.010050000011688,305.59063246598987,0.0106000000087078,307.2617488210995
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.0005300000048009,340.0711541141504,0.0100399999937508,305.68227454112844,0.0105999999941559,307.3419258694511
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005300000048009,338.8043674710914,0.0100400000083027,305.2753359489757,0.0106000000087078,306.91650193055114
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.0005200000014156,337.8577260175265,0.0100499999971361,305.6399187255276,0.0105999999941559,307.1957863349157
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.0005300000048009,340.30589834612107,0.0100399999937508,305.932225428876,0.0105999999941559,307.6044185683149
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.0005200000014156,338.7048302342311,0.0100499999971361,305.3264573303838,0.0105999999941559,306.9542003858567
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,337.93243787226845,0.0100399999937508,305.7598606541837,0.0105899999907705,307.2982737825149
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005200000014156,339.08863003935494,0.0100400000083027,306.233556085081,0.0105900000053225,307.83457811307085
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.000529999990249,340.7793787096854,0.0100399999937508,305.7396011236489,0.0105999999941559,307.436312400795
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005300000048009,340.96427827655236,0.0100400000083027,305.9219283314735,0.0106000000087078,307.63229085175567
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005300000048009,339.9849763492774,0.0100399999937508,306.55640456911243,0.0105999999941559,308.1585482469806
