held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,euclidean,perentile_same_machie_95.0,1.8138659000396729,0.9398907103825137,0.6515151515151515,0.8049242424242424,0.7695749440715883
1,mean,euclidean,perentile_same_machie_99.0,2.1726746559143066,0.9682539682539683,0.4621212121212121,0.7234848484848485,0.6256410256410256
1,mean,euclidean,perentile_same_machie_99.5,2.5635554790496826,0.9523809523809523,0.22727272727272727,0.6079545454545454,0.3669724770642202
1,mean,mahalanobis,perentile_same_machie_95.0,54.49934022253231,0.9516129032258065,0.6704545454545454,0.8181818181818182,0.7866666666666666
1,mean,mahalanobis,perentile_same_machie_99.0,65.92736620915949,0.9867549668874173,0.5643939393939394,0.7784090909090909,0.7180722891566265
1,mean,mahalanobis,perentile_same_machie_99.5,71.9293646596356,0.993103448275862,0.5454545454545454,0.7708333333333334,0.7041564792176039
1,mean,knn_full,perentile_same_machie_95.0,1.3103086232305658,0.9453125,0.9166666666666666,0.9318181818181818,0.9307692307692308
1,mean,knn_full,perentile_same_machie_99.0,1.5109662261224135,0.9735449735449735,0.696969696969697,0.8390151515151515,0.8123620309050773
1,mean,knn_full,perentile_same_machie_99.5,1.8999127376767104,0.9774436090225563,0.49242424242424243,0.740530303030303,0.654911838790932
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.346076603100445,0.9411764705882353,0.8484848484848485,0.8977272727272727,0.8924302788844621
1,mean,knn_clustered_16,perentile_same_machie_99.0,1.4308083896833412,0.9906103286384976,0.7992424242424242,0.8958333333333334,0.8846960167714885
1,mean,knn_clustered_16,perentile_same_machie_99.5,1.4762961720151506,0.995,0.7537878787878788,0.875,0.8577586206896551
1,max,euclidean,perentile_same_machie_95.0,2.666436195373535,0.9119496855345912,0.5492424242424242,0.7481060606060606,0.6855791962174941
1,max,euclidean,perentile_same_machie_99.0,3.7979023456573486,0.9285714285714286,0.19696969696969696,0.5909090909090909,0.325
1,max,euclidean,perentile_same_machie_99.5,4.850541114807129,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,max,mahalanobis,perentile_same_machie_95.0,16.27741913058475,0.923469387755102,0.6856060606060606,0.8143939393939394,0.7869565217391304
1,max,mahalanobis,perentile_same_machie_99.0,22.89613973804948,0.9777777777777777,0.3333333333333333,0.6628787878787878,0.4971751412429379
1,max,mahalanobis,perentile_same_machie_99.5,23.225770438681895,0.975609756097561,0.30303030303030304,0.6477272727272727,0.4624277456647399
1,max,knn_full,perentile_same_machie_95.0,2.24392297930334,0.9162011173184358,0.6212121212121212,0.7821969696969697,0.7404063205417607
1,max,knn_full,perentile_same_machie_99.0,3.2257965730209084,0.9411764705882353,0.24242424242424243,0.6136363636363636,0.3855421686746988
1,max,knn_full,perentile_same_machie_99.5,4.405077905991173,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,max,knn_clustered_16,perentile_same_machie_95.0,2.2665864836889753,0.935672514619883,0.6060606060606061,0.7821969696969697,0.735632183908046
1,max,knn_clustered_16,perentile_same_machie_99.0,2.525279182068542,0.9714285714285714,0.5151515151515151,0.75,0.6732673267326733
1,max,knn_clustered_16,perentile_same_machie_99.5,2.823772247605837,0.9813084112149533,0.3977272727272727,0.6950757575757576,0.5660377358490566
1,concat_mean_last,euclidean,perentile_same_machie_95.0,3.069573163986206,0.8666666666666667,0.3446969696969697,0.6458333333333334,0.4932249322493225
1,concat_mean_last,euclidean,perentile_same_machie_99.0,14.976603507995605,0.8260869565217391,0.07196969696969698,0.5284090909090909,0.13240418118466898
1,concat_mean_last,euclidean,perentile_same_machie_99.5,15.072667121887207,0.8333333333333334,0.056818181818181816,0.5227272727272727,0.10638297872340426
1,concat_mean_last,mahalanobis,perentile_same_machie_95.0,169.74251317753806,0.8505747126436781,0.2803030303030303,0.615530303030303,0.42165242165242167
1,concat_mean_last,mahalanobis,perentile_same_machie_99.0,1315.0170467487128,0.9090909090909091,0.15151515151515152,0.5681818181818182,0.2597402597402597
1,concat_mean_last,mahalanobis,perentile_same_machie_99.5,2497.766594094737,0.9655172413793104,0.10606060606060606,0.5511363636363636,0.19112627986348124
1,concat_mean_last,knn_full,perentile_same_machie_95.0,2.6857707795873207,0.8611111111111112,0.3522727272727273,0.6477272727272727,0.5
1,concat_mean_last,knn_full,perentile_same_machie_99.0,14.825996074546742,0.8260869565217391,0.07196969696969698,0.5284090909090909,0.13240418118466898
1,concat_mean_last,knn_full,perentile_same_machie_99.5,14.882047474088534,0.8333333333333334,0.056818181818181816,0.5227272727272727,0.10638297872340426
1,concat_mean_last,knn_clustered_16,perentile_same_machie_95.0,1.8024094565035162,0.9226190476190477,0.5871212121212122,0.7689393939393939,0.7175925925925926
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.0,4.424208254156535,0.9302325581395349,0.15151515151515152,0.5700757575757576,0.26058631921824105
1,concat_mean_last,knn_clustered_16,perentile_same_machie_99.5,6.959514897751336,0.9375,0.056818181818181816,0.5265151515151515,0.10714285714285714
