clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005500000115716,330.11224556008705,0.0021799999958602,336.14530313748315,0.0027600000030361,334.5709415089711
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.000529999990249,336.4067827852924,0.0021500000002561,337.6823343478792,0.0027100000006612,336.93622348693225
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,338.3303194025754,0.0021600000036414,338.7702126840151,0.0027100000006612,338.30521776652824
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005200000014156,339.28840867405296,0.0021500000002561,339.2876645701136,0.0027100000006612,338.64461246543055
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005200000014156,337.5055308377154,0.0021600000036414,339.368204267304,0.0027100000006612,338.5960857349358
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005200000014156,341.8574503236584,0.0021500000002561,338.4199203538078,0.0027100000006612,338.4856584055423
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005200000014156,343.7692360855451,0.0021500000002561,339.14800109538066,0.0027100000006612,339.5308072389538
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,337.6465551154424,0.0021599999890895,339.88501896823607,0.0027100000006612,339.0351036098734
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.000529999990249,336.97584555860465,0.0021500000002561,339.07975467871876,0.0027100000006612,338.101189274001
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005200000014156,336.07355862065555,0.0021600000036414,338.7007283140366,0.0027100000006612,337.7802059666677
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005200000014156,337.34501833502895,0.0021599999890895,339.7235102245219,0.0027100000006612,338.7569796540708
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005200000014156,336.8041333137227,0.0021600000036414,339.3472414147243,0.0027100000006612,338.3990796052762
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005200000014156,338.69867896152635,0.0021600000036414,338.9544307677182,0.0027100000006612,338.5319356510407
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,337.5061445857769,0.0021600000036414,339.3783843747111,0.0027100000006612,338.622690554041
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.000529999990249,340.8155291293023,0.0021500000002561,339.11344924168304,0.0027100000006612,338.85150575250583
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,341.8639739828274,0.0021500000002561,339.76075443434013,0.0027100000006612,339.5415849277827
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005200000014156,344.006632697348,0.0021500000002561,340.18772901560084,0.0027100000006612,340.33728018101425
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005300000048009,338.4325791534777,0.0021500000002561,340.13072245933097,0.0027100000006612,339.21988178525066
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005300000048009,338.5193523203283,0.0021500000002561,339.13639930485397,0.0027100000006612,338.4845799759705
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.000529999990249,336.87906557896986,0.0021500000002561,339.44857520171627,0.0027100000006612,338.3749293805138
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005200000014156,336.39995569375264,0.0021600000036414,339.4258317691502,0.0027100000006612,338.3841893285836
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.000529999990249,338.09708334004387,0.0021500000002561,340.3037819463641,0.0027100000006612,339.30988377239026
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005300000048009,336.78995816572944,0.0021500000002561,339.3450580747301,0.0027100000006612,338.33931073346207
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005300000048009,341.3310259751503,0.0021500000002561,338.67672088182684,0.0027100000006612,338.6972253285039
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005200000014156,341.575036277786,0.0021500000002561,340.38519462574715,0.0027100000006612,340.008983391746
