held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,mean,knn_full,mad,1.3503928607395643,0.9826839826839827,0.8598484848484849,0.9223484848484849,0.9171717171717172
1,mean,knn_full,iqr,1.4609061099109373,0.9802955665024631,0.7537878787878788,0.8693181818181818,0.8522483940042827
1,mean,knn_clustered_16,perentile_same_machie_95.0,1.2222094233839103,0.9467213114754098,0.875,0.9128787878787878,0.9094488188976378
1,mean,knn_clustered_16,perentile_same_machie_99.0,1.3163987042674652,0.9911894273127754,0.8522727272727273,0.9223484848484849,0.9164969450101833
1,mean,knn_clustered_16,perentile_same_machie_99.5,1.3452544750430662,1.0,0.8409090909090909,0.9204545454545454,0.9135802469135802
1,mean,knn_clustered_16,evt_p95_equiv,1.2239918048186953,0.9467213114754098,0.875,0.9128787878787878,0.9094488188976378
1,mean,knn_clustered_16,parametric_p95_equiv,1.2404064753998967,0.9665271966527197,0.875,0.9223484848484849,0.9184890656063618
1,mean,knn_clustered_16,kde_p95_equiv,1.2342251805710016,0.9625,0.875,0.9204545454545454,0.9166666666666666
1,mean,knn_clustered_16,evt_p99_equiv,1.3039611532411624,0.991304347826087,0.8636363636363636,0.928030303030303,0.9230769230769231
1,mean,knn_clustered_16,parametric_p99_equiv,1.2957895106907074,0.9913419913419913,0.8674242424242424,0.9299242424242424,0.9252525252525252
1,mean,knn_clustered_16,kde_p99_equiv,1.322353243873007,0.9911504424778761,0.8484848484848485,0.9204545454545454,0.9142857142857143
1,mean,knn_clustered_16,evt_p999_equiv,1.4142057578266836,1.0,0.7765151515151515,0.8882575757575758,0.8742004264392325
1,mean,knn_clustered_16,parametric_p999_equiv,1.3502769680475408,1.0,0.8371212121212122,0.9185606060606061,0.911340206185567
1,mean,knn_clustered_16,kde_p999_equiv,1.4087240044587772,1.0,0.7840909090909091,0.8920454545454546,0.8789808917197452
1,mean,knn_clustered_16,mad,1.431807755239368,1.0,0.7651515151515151,0.8825757575757576,0.8669527896995708
1,mean,knn_clustered_16,iqr,1.5490915630862137,1.0,0.6590909090909091,0.8295454545454546,0.7945205479452054
1,max,euclidean,perentile_same_machie_95.0,3.1035702228546143,0.7457627118644068,0.16666666666666666,0.5549242424242424,0.2724458204334365
1,max,euclidean,perentile_same_machie_99.0,4.01768684387207,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,euclidean,perentile_same_machie_99.5,9.951319694519043,0.7,0.026515151515151516,0.5075757575757576,0.051094890510948905
1,max,euclidean,evt_p95_equiv,3.0951636136869696,0.75,0.17045454545454544,0.5568181818181818,0.2777777777777778
1,max,euclidean,parametric_p95_equiv,3.154872050759823,0.7450980392156863,0.14393939393939395,0.5473484848484849,0.24126984126984127
1,max,euclidean,kde_p95_equiv,3.159813070044767,0.7450980392156863,0.14393939393939395,0.5473484848484849,0.24126984126984127
1,max,euclidean,evt_p99_equiv,4.548630440787694,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,euclidean,parametric_p99_equiv,3.8311458972083905,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,euclidean,kde_p99_equiv,6.299240335269052,0.8,0.06060606060606061,0.5227272727272727,0.11267605633802817
1,max,euclidean,evt_p999_equiv,14.590377011827092,0.0,0.0,0.5,0.0
1,max,euclidean,parametric_p999_equiv,4.762915436730806,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,euclidean,kde_p999_equiv,12.955197835461272,0.0,0.0,0.4981060606060606,0.0
1,max,euclidean,mad,3.2474894523620605,0.7560975609756098,0.11742424242424243,0.5397727272727273,0.20327868852459016
1,max,euclidean,iqr,4.191300630569458,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,mahalanobis,perentile_same_machie_95.0,16.559995871583716,0.9217877094972067,0.625,0.7859848484848485,0.744920993227991
1,max,mahalanobis,perentile_same_machie_99.0,20.5546670974836,0.9506172839506173,0.2916666666666667,0.6382575757575758,0.4463768115942029
1,max,mahalanobis,perentile_same_machie_99.5,30.199971898531153,0.5555555555555556,0.01893939393939394,0.5018939393939394,0.03663003663003663
1,max,mahalanobis,evt_p95_equiv,16.363216416054474,0.9037433155080213,0.6401515151515151,0.7859848484848485,0.7494456762749445
1,max,mahalanobis,parametric_p95_equiv,16.68955770840962,0.9252873563218391,0.6098484848484849,0.7803030303030303,0.7351598173515982
1,max,mahalanobis,kde_p95_equiv,16.5395218427069,0.9217877094972067,0.625,0.7859848484848485,0.744920993227991
1,max,mahalanobis,evt_p99_equiv,20.875756726020025,0.9436619718309859,0.2537878787878788,0.6193181818181818,0.4
1,max,mahalanobis,parametric_p99_equiv,18.745103596472745,0.9541984732824428,0.4734848484848485,0.7253787878787878,0.6329113924050633
1,max,mahalanobis,kde_p99_equiv,26.31351826715161,0.7777777777777778,0.05303030303030303,0.5189393939393939,0.09929078014184398
1,max,mahalanobis,evt_p999_equiv,42.316754845507205,0.0,0.0,0.5,0.0
1,max,mahalanobis,parametric_p999_equiv,21.3515417668397,0.9384615384615385,0.23106060606060605,0.6079545454545454,0.3708206686930091
1,max,mahalanobis,kde_p999_equiv,34.892990283560465,0.0,0.0,0.4981060606060606,0.0
1,max,mahalanobis,mad,18.73062684072368,0.9545454545454546,0.4772727272727273,0.7272727272727273,0.6363636363636364
1,max,mahalanobis,iqr,21.58687287048562,0.9354838709677419,0.2196969696969697,0.6022727272727273,0.3558282208588957
1,max,knn_full,perentile_same_machie_95.0,2.305095324300084,0.8944099378881988,0.5454545454545454,0.740530303030303,0.6776470588235294
1,max,knn_full,perentile_same_machie_99.0,3.157550629496925,0.8461538461538461,0.08333333333333333,0.5340909090909091,0.15172413793103448
1,max,knn_full,perentile_same_machie_99.5,9.42271480841281,0.7,0.026515151515151516,0.5075757575757576,0.051094890510948905
1,max,knn_full,evt_p95_equiv,2.3013518673045033,0.8841463414634146,0.5492424242424242,0.7386363636363636,0.677570093457944
1,max,knn_full,parametric_p95_equiv,2.593929902763981,0.9213483146067416,0.3106060606060606,0.6420454545454546,0.46458923512747874
1,max,knn_full,kde_p95_equiv,2.414212343123298,0.9264705882352942,0.4772727272727273,0.7196969696969697,0.63
1,max,knn_full,evt_p99_equiv,3.2732144091265813,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,knn_full,parametric_p99_equiv,3.01079118461195,0.875,0.10606060606060606,0.5454545454545454,0.1891891891891892
1,max,knn_full,kde_p99_equiv,5.947441609856313,0.8,0.06060606060606061,0.5227272727272727,0.11267605633802817
1,max,knn_full,evt_p999_equiv,16.627611208674658,0.0,0.0,0.5,0.0
1,max,knn_full,parametric_p999_equiv,3.558178568150434,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,max,knn_full,kde_p999_equiv,12.434427366607395,0.0,0.0,0.4981060606060606,0.0
1,max,knn_full,mad,2.6429177354106295,0.927710843373494,0.2916666666666667,0.634469696969697,0.4438040345821326
1,max,knn_full,iqr,3.01576534445169,0.875,0.10606060606060606,0.5454545454545454,0.1891891891891892
1,max,knn_clustered_16,perentile_same_machie_95.0,2.3270203597735195,0.9107142857142857,0.5795454545454546,0.7613636363636364,0.7083333333333334
1,max,knn_clustered_16,perentile_same_machie_99.0,2.6427737577388513,0.9405940594059405,0.35984848484848486,0.6685606060606061,0.5205479452054794
1,max,knn_clustered_16,perentile_same_machie_99.5,3.027073658380716,0.9444444444444444,0.12878787878787878,0.5606060606060606,0.22666666666666666
1,max,knn_clustered_16,evt_p95_equiv,2.315415587354313,0.9005847953216374,0.5833333333333334,0.759469696969697,0.7080459770114943
1,max,knn_clustered_16,parametric_p95_equiv,2.292397766116129,0.8994413407821229,0.6098484848484849,0.7708333333333334,0.7268623024830699
1,max,knn_clustered_16,kde_p95_equiv,2.334331979953116,0.9101796407185628,0.5757575757575758,0.759469696969697,0.7053364269141531
1,max,knn_clustered_16,evt_p99_equiv,2.686258121435091,0.945054945054945,0.32575757575757575,0.6534090909090909,0.48450704225352115
1,max,knn_clustered_16,parametric_p99_equiv,2.559304696660246,0.9380530973451328,0.4015151515151515,0.6875,0.5623342175066313
1,max,knn_clustered_16,kde_p99_equiv,2.672361383550117,0.9456521739130435,0.32954545454545453,0.6553030303030303,0.4887640449438202
1,max,knn_clustered_16,evt_p999_equiv,3.537861584374677,0.875,0.026515151515151516,0.5113636363636364,0.051470588235294115
1,max,knn_clustered_16,parametric_p999_equiv,2.8955877343288763,0.96,0.18181818181818182,0.5871212121212122,0.3057324840764331
1,max,knn_clustered_16,kde_p999_equiv,3.648602827388814,1.0,0.026515151515151516,0.5132575757575758,0.05166051660516605
1,max,knn_clustered_16,mad,2.6188273748771724,0.9433962264150944,0.3787878787878788,0.678030303030303,0.5405405405405406
1,max,knn_clustered_16,iqr,3.043821606334686,0.9428571428571428,0.125,0.5587121212121212,0.22073578595317725
1,concat_mean_last,euclidean,perentile_same_machie_95.0,1.7793272733688354,0.9353233830845771,0.7121212121212122,0.8314393939393939,0.8086021505376344
1,concat_mean_last,euclidean,perentile_same_machie_99.0,3.6084930896759033,0.8181818181818182,0.06818181818181818,0.5265151515151515,0.1258741258741259
1,concat_mean_last,euclidean,perentile_same_machie_99.5,11.324926376342773,0.8461538461538461,0.041666666666666664,0.5170454545454546,0.07942238267148015
1,concat_mean_last,euclidean,evt_p95_equiv,1.809725718436317,0.9444444444444444,0.7083333333333334,0.8333333333333334,0.8095238095238095
1,concat_mean_last,euclidean,parametric_p95_equiv,1.850605098206123,0.953125,0.6931818181818182,0.8295454545454546,0.8026315789473685
