clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005499999970197,330.1670062263301,0.0047500000073341,329.4252468706886,0.005329999999958,329.2678223716511
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005300000048009,338.42945329309487,0.0047300000005634,329.42875070456734,0.0052900000009685,330.09476376727287
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005300000048009,338.4220243002369,0.0047400000039488,329.0827078314184,0.0053000000043539,329.7646273117807
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005200000014156,335.5007655962043,0.0047499999927822,328.60232177727414,0.0053000000043539,329.1139734033299
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005200000014156,335.3038764046268,0.0047400000039488,330.376249823377,0.0052900000009685,330.68046624210024
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005200000014156,336.1116110486355,0.0047399999893968,330.32414086374763,0.0052900000009685,330.685018836266
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005200000014156,335.30500046006495,0.0047400000039488,331.1138277497717,0.0052900000009685,331.3227426285295
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,338.6036168761206,0.0047499999927822,330.13877716133123,0.0053000000043539,330.8375779408356
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,337.58544920691054,0.0047400000039488,331.48665279362757,0.0052900000009685,331.8949405199678
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005200000014156,336.82808332838266,0.0047400000039488,331.16670458553716,0.0052900000009685,331.53386883752256
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005300000048009,340.8693115665767,0.0047400000039488,331.51741099289126,0.0053000000043539,332.17276348676165
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005200000014156,337.84152720633404,0.0047399999893968,331.44885585058574,0.0052900000009685,331.8675002264951
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005200000014156,336.6453379263989,0.0047400000039488,330.5327378427744,0.0052900000009685,330.9619061677241
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,339.12890299402886,0.0047399999893968,330.5381455117256,0.0052900000009685,331.2155777097499
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005200000014156,337.57969790485237,0.0047400000039488,331.554582287101,0.0052900000009685,331.91776449929137
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,339.0281861512039,0.0047399999893968,331.12969443183675,0.0052900000009685,331.7450567328822
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005300000048009,341.1057675792333,0.0047400000039488,331.81563395915055,0.0053000000043539,332.48178960382137
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005200000014156,336.9294277113601,0.0047400000039488,330.6581294947971,0.0052900000009685,331.0740256588608
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005200000014156,338.11236968763376,0.0047400000039488,330.6425608848479,0.0052900000009685,331.17169561281656
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005200000014156,344.1075426294507,0.0047399999893968,331.3909201053752,0.005299999989802,332.4020435476739
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005200000014156,338.0611665006313,0.0047400000039488,331.5119594453038,0.0052900000009685,331.9409416500106
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005200000014156,336.83448975477586,0.0047399999893968,331.3863098171605,0.0052900000009685,331.7312884572225
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005200000014156,337.62513599770546,0.0047400000039488,331.9460610682435,0.0052900000009685,332.26833932185923
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.000529999990249,340.9055770070303,0.0047400000039488,331.46483828146734,0.005299999989802,332.1854570651501
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005200000014156,338.02853436451915,0.0047400000039488,332.0572254348385,0.0052900000009685,332.47794099162746
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005199999868636,338.5982103763442,0.0047399999893968,331.245272389311,0.0052899999864166,331.7735592520303
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.0005300000048009,341.5649582953331,0.0047400000039488,331.62722495662615,0.0053000000043539,332.3685663617983
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005200000014156,338.2962529371471,0.0047300000005634,331.8534151594057,0.0052799999975832,332.2755161554157
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005200000014156,343.72641159398705,0.004719999997178,331.87867116293523,0.0052799999975832,332.8137675292193
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005199999868636,340.27735090186934,0.0047300000005634,332.4888222852552,0.0052799999975832,333.02106313092986
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005300000048009,338.52722109873815,0.0047300000005634,331.8999566627891,0.0052900000009685,332.31414183062344
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.0005199999868636,339.6001102739055,0.0047300000005634,332.29313873205393,0.0052799999975832,332.78846147343273
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005200000014156,339.3666375120678,0.0047300000005634,332.1565088313716,0.0052799999975832,332.65716961748393
