held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,max,euclidean,evt_p95_equiv,3.7792300450811225,0.8922155688622755,0.5643939393939394,0.7481060606060606,0.691415313225058
1,max,euclidean,parametric_p95_equiv,4.02433180729754,0.9375,0.3977272727272727,0.6856060606060606,0.5585106382978723
1,max,euclidean,kde_p95_equiv,3.8319604891919172,0.8944099378881988,0.5454545454545454,0.740530303030303,0.6776470588235294
1,max,euclidean,evt_p99_equiv,4.828372171816287,0.8461538461538461,0.08333333333333333,0.5340909090909091,0.15172413793103448
1,max,euclidean,parametric_p99_equiv,4.41799700500608,0.9259259259259259,0.1893939393939394,0.5871212121212122,0.31446540880503143
1,max,euclidean,kde_p99_equiv,7.726060143274751,0.8125,0.04924242424242424,0.5189393939393939,0.09285714285714286
1,max,euclidean,evt_p999_equiv,13.25199424556261,0.0,0.0,0.5,0.0
1,max,euclidean,parametric_p999_equiv,4.905205210684951,0.84,0.07954545454545454,0.5321969696969697,0.1453287197231834
1,max,euclidean,kde_p999_equiv,9.07559197036681,1.0,0.007575757575757576,0.5037878787878788,0.015037593984962405
1,max,euclidean,mad,4.210843086242676,0.926829268292683,0.2878787878787879,0.6325757575757576,0.4393063583815029
1,max,euclidean,iqr,4.612830698490143,0.8823529411764706,0.11363636363636363,0.5492424242424242,0.20134228187919462
1,max,mahalanobis,perentile_same_machie_95.0,14.456195406753878,0.9021739130434783,0.6287878787878788,0.7803030303030303,0.7410714285714286
1,max,mahalanobis,perentile_same_machie_99.0,17.636408544414767,0.9428571428571428,0.25,0.6174242424242424,0.39520958083832336
1,max,mahalanobis,perentile_same_machie_99.5,25.720770789172054,0.8,0.030303030303030304,0.5113636363636364,0.058394160583941604
1,max,mahalanobis,evt_p95_equiv,14.471847074962001,0.907103825136612,0.6287878787878788,0.7821969696969697,0.7427293064876958
1,max,mahalanobis,parametric_p95_equiv,14.92859076100731,0.9316770186335404,0.5681818181818182,0.7632575757575758,0.7058823529411765
1,max,mahalanobis,kde_p95_equiv,14.595567253270245,0.9142857142857143,0.6060606060606061,0.7746212121212122,0.7289293849658315
1,max,mahalanobis,evt_p99_equiv,18.132759325361878,0.9310344827586207,0.20454545454545456,0.5946969696969697,0.33540372670807456
1,max,mahalanobis,parametric_p99_equiv,16.277150645854817,0.954954954954955,0.4015151515151515,0.6912878787878788,0.5653333333333334
1,max,mahalanobis,kde_p99_equiv,23.812042686992232,0.7777777777777778,0.05303030303030303,0.5189393939393939,0.09929078014184398
1,max,mahalanobis,evt_p999_equiv,38.358216631635145,0.0,0.0,0.5,0.0
1,max,mahalanobis,parametric_p999_equiv,17.93406621578118,0.9365079365079365,0.22348484848484848,0.6041666666666666,0.36085626911314983
1,max,mahalanobis,kde_p999_equiv,26.985521992928945,1.0,0.015151515151515152,0.5075757575757576,0.029850746268656716
1,max,mahalanobis,mad,16.06145595936657,0.9516129032258065,0.44696969696969696,0.7121212121212122,0.6082474226804123
1,max,mahalanobis,iqr,17.500243318789302,0.9452054794520548,0.26136363636363635,0.6231060606060606,0.4094955489614243
1,max,knn_full,perentile_same_machie_95.0,3.309257763875184,0.8770053475935828,0.6212121212121212,0.7670454545454546,0.7272727272727273
