clip_name,role,frame_index,phase,feature_delta_t_s,feature_power_mw,backbone_delta_t_s,backbone_power_mw,total_delta_t_s,total_power_mw
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,0,hop,0.000529999990249,346.8686556032674,0.0049700000090524,302.62218756203,0.0055299999949056,306.80507474322536
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,1,hop,0.0005300000193528,344.38884445662933,0.0049599999911151,301.50005363853563,0.0055200000060722,305.54831375081443
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,2,hop,0.000529999990249,347.43906479696125,0.0049699999799486,303.2209765545939,0.0055299999949056,307.46068188933884
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,3,hop,0.000529999990249,344.72340657150727,0.0049700000090524,302.91640696647096,0.0055299999949056,306.87289064863637
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,4,hop,0.000529999990249,346.2124948983894,0.0049700000090524,303.3195222852814,0.0055299999949056,307.41819327877175
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,5,hop,0.000529999990249,344.54122690912965,0.0049699999799486,302.06900575831713,0.0055299999949056,306.1117652163216
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,6,hop,0.000529999990249,343.9783887928567,0.0049700000090524,302.54203550613045,0.0055299999949056,306.4874058473201
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,7,hop,0.000529999990249,345.9251793308945,0.004960000020219,303.3882349413206,0.0055200000060722,307.4104000679556
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,8,hop,0.000529999990249,346.2203366130729,0.0049699999799486,302.3930917030073,0.0055299999949056,306.5773865389641
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,9,hop,0.0005300000193528,347.9949475355855,0.0049699999799486,302.94129142090475,0.0055299999949056,307.28053180629973
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,10,hop,0.0005300000193528,346.30618284729906,0.0049699999799486,303.8085444914273,0.0055299999949056,307.8129068687423
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,11,hop,0.000529999990249,346.39941747879413,0.0049700000090524,303.06103969538196,0.0055299999949056,307.2307480931906
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,12,hop,0.0005200000014156,343.66478848203263,0.0049700000090524,303.0360008361275,0.0055200000060722,306.8931024772581
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,13,hop,0.0005200000014156,344.0922609923274,0.0049700000090524,303.84870277241237,0.0055200000060722,307.656131009376
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,14,hop,0.000529999990249,345.62400032235666,0.0049700000090524,303.93810614030383,0.0055299999949056,307.95372889993706
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,15,hop,0.0005300000193528,348.1935548798023,0.0049700000090524,303.35501161919933,0.0055300000240094,307.68042653830446
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,16,hop,0.0005200000014156,342.38000560749583,0.0049699999799486,302.85718904971964,0.0055199999769683,306.58410360169677
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,17,hop,0.0005300000193528,345.1956149399376,0.0049700000090524,302.97704843794617,0.0055300000240094,306.99055965160136
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,18,hop,0.0005200000014156,341.56427155055235,0.0049700000090524,302.797010792706,0.0055200000060722,306.4935896138859
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,19,hop,0.0005300000193528,348.461059799676,0.0049700000090524,302.9364969297313,0.0055300000240094,307.3208824681372
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,20,hop,0.000529999990249,344.34963583594515,0.0049700000090524,302.46343687816835,0.0055299999949056,306.4344336874898
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,21,hop,0.000529999990249,346.9252323702783,0.0049700000090524,303.4990902223992,0.0055299999949056,307.701769734898
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,22,hop,0.0005200000014156,346.01865257886544,0.0049700000090524,303.40470116110316,0.0055200000060722,307.44687473878525
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,23,hop,0.000529999990249,344.8124260276375,0.0049700000090524,302.5779570292422,0.0055299999949056,306.56825826048663
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,24,hop,0.0005300000193528,347.02318962200536,0.0049699999799486,303.70958749556354,0.0055299999949056,307.88696867560935
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,25,hop,0.0005300000193528,346.8423834437352,0.0049700000090524,303.60484319996067,0.0055300000240094,307.7215611795213
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,26,hop,0.000529999990249,345.8041299074704,0.0049699999799486,303.13145630081027,0.0055299999949056,307.1742048995142
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,27,hop,0.000529999990249,345.0997618929272,0.0049700000090524,302.93623646178634,0.0055299999949056,306.9267939866215
1101010001_ToyCar_case1_ab01_IND_ch1_0001,anomaly,28,hop,0.0005200000014156,343.57488463876064,0.0049700000090524,303.0213237048407,0.0055200000060722,306.88494704470736
