clip_name,role,frame_index,phase,feature_delta_t_s,feature_energy_mj,backbone_delta_t_s,backbone_energy_mj,total_delta_t_s,total_energy_mj
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,0,hop,0.0005499999970197,0.18201631743734994,0.01017999999749,3.1023792674456803,0.0107600000046659,3.2934033006634507
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,1,hop,0.0005200000014156,0.17463200768389667,0.0101600000052712,3.092544918430097,0.010710000002291,3.2762099075065176
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,2,hop,0.0005200000014156,0.17468446650495786,0.0101699999941047,3.106927921340369,0.0107200000056764,3.2905706927455145
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,3,hop,0.0005300000048009,0.1795926336525633,0.0101700000086566,3.1104068612926348,0.0107300000090617,3.298734143339096
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,4,hop,0.0005199999868636,0.17550715321870902,0.0101699999941047,3.11238964905503,0.0107199999911244,3.2969291968728074
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,5,hop,0.0005200000014156,0.17540387926437548,0.0101699999941047,3.1089234723411203,0.0107199999911244,3.2933347902727896
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,6,hop,0.0005200000014156,0.17549910051462772,0.0101699999941047,3.1097648933727933,0.0107199999911244,3.2943210799951617
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,7,hop,0.0005200000014156,0.17488418942785894,0.0101699999941047,3.106863263113869,0.0107200000056764,3.290780316458619
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,8,hop,0.0005200000014156,0.1747064376072984,0.0101699999941047,3.108102756573579,0.0107199999911244,3.2920153732244635
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,9,hop,0.0005200000014156,0.1756526615336732,0.0101699999941047,3.1097612321242485,0.0107200000056764,3.294446779092003
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,10,hop,0.0005300000048009,0.18013615211372094,0.0101599999907193,3.1138116795671245,0.0107199999911244,3.3027572183556946
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,11,hop,0.0005200000014156,0.17572749308277374,0.0101599999907193,3.115951511163334,0.010710000002291,3.3008851734194447
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,12,hop,0.0005200000014156,0.17490477994185985,0.0101699999941047,3.116606529495998,0.0107199999911244,3.300419646863992
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,13,hop,0.0005200000014156,0.17749635843118752,0.0101600000052712,3.1111592053857984,0.0107200000056764,3.300706971775271
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,14,hop,0.0005300000048009,0.1808096575755559,0.0101599999907193,3.118742805418578,0.0107199999911244,3.308188293396977
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,15,hop,0.0005200000014156,0.17562194072860934,0.0101700000086566,3.123047659218094,0.0107200000056764,3.3076775980383273
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,16,hop,0.0005300000048009,0.18200671852457537,0.0101599999907193,3.108207510847293,0.0107199999911244,3.2987260326010577
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,17,hop,0.0005200000014156,0.17632233720332746,0.0101699999941047,3.1201625162707622,0.0107200000056764,3.305616689549764
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,18,hop,0.0005300000048009,0.1795169486483733,0.0101599999907193,3.1162911398302877,0.0107199999911244,3.304592420145976
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,19,hop,0.0005300000048009,0.1812584245444909,0.0101600000052712,3.1183936210920433,0.0107200000056764,3.308238106696247
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,20,hop,0.0005300000048009,0.18118256024311283,0.0101600000052712,3.1175057154207573,0.0107200000056764,3.307348791749064
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,21,hop,0.0005200000014156,0.1755967924801161,0.0101699999941047,3.113154363089282,0.0107200000056764,3.2978583382506863
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,22,hop,0.0005200000014156,0.17814191501820162,0.0101600000052712,3.1171779168067375,0.0107200000056764,3.3073466975579255
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,23,hop,0.0005200000014156,0.17501919677399855,0.0101600000052712,3.1193360833613597,0.010710000002291,3.30331316102405
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,24,hop,0.0005300000048009,0.1799607526711421,0.0101600000052712,3.1211017249424615,0.0107200000056764,3.30997055675714
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,25,hop,0.0005200000014156,0.17629625660946194,0.0101599999907193,3.1224333440979,0.010710000002291,3.3077126845157268
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,26,hop,0.0005300000048009,0.18001532002746765,0.0101600000052712,3.1259859932241394,0.0107200000056764,3.31463697873174
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,27,hop,0.0005200000014156,0.1765719872710099,0.0101599999907193,3.1224270722823224,0.010710000002291,3.3079823477597916
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,28,hop,0.0005200000014156,0.1762407497362225,0.0101500000018859,3.120359740227466,0.0106999999989056,3.3054098409033807
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,29,hop,0.0005200000014156,0.1760245422049018,0.0101500000018859,3.1236060768522593,0.0107000000134576,3.3083654334084573
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,30,hop,0.0005300000048009,0.17929335407153338,0.0101500000018859,3.119686840796097,0.010710000002291,3.3077395540171457
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,31,hop,0.0005200000014156,0.17821198801996047,0.0101500000018859,3.1129197780286177,0.010710000002291,3.303108944889105
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,32,hop,0.0005200000014156,0.17624728691165878,0.0101600000052712,3.1206258697333618,0.010710000002291,3.3057320582111966
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,33,hop,0.0005200000014156,0.17799536093322219,0.0101599999907193,3.12305497165503,0.010710000002291,3.3099834928343443
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,34,hop,0.0005300000048009,0.17974398931716834,0.0101500000018859,3.1230097445665663,0.010710000002291,3.3113150519145678
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,35,hop,0.0005200000014156,0.17671545027248622,0.0101500000018859,3.1237791275001388,0.0107000000134576,3.30935327226058
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,36,hop,0.0005200000014156,0.1779923810139751,0.0101500000018859,3.1188202213121383,0.0106999999989056,3.3058942701036393
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,37,hop,0.0005200000014156,0.17647189272321642,0.0101500000018859,3.119494867098103,0.0107000000134576,3.30472665428308
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,38,hop,0.0005200000014156,0.17659261723039207,0.0101500000018859,3.1266488392510916,0.0106999999989056,3.312100289905988
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,39,hop,0.0005300000048009,0.18088958116527235,0.0101500000018859,3.1221188231168973,0.010710000002291,3.311594605191441
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,40,hop,0.0005200000014156,0.17645251425819922,0.0101600000052712,3.1214088075595465,0.010710000002291,3.306868939791848
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,41,hop,0.000529999990249,0.1812282079673696,0.0101500000018859,3.1257121503514953,0.010710000002291,3.3157247093082773
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,42,hop,0.0005200000014156,0.17708492118952218,0.0101500000018859,3.1240005489930947,0.0106999999989056,3.3098698163082014
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,43,hop,0.0005200000014156,0.17787195055418606,0.0101500000018859,3.1140676182532743,0.0107000000134576,3.3009966163754156
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,44,hop,0.0005200000014156,0.17873872782186803,0.0101399999985005,3.116022757227708,0.0106999999989056,3.3066150598634168
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,45,hop,0.0005200000014156,0.1762976551275202,0.0101500000018859,3.120852198380927,0.0107000000134576,3.305959026060811
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,46,hop,0.0005200000014156,0.17585425631920595,0.0101500000018859,3.1118784332610567,0.0106999999989056,3.2967651043786095
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,47,hop,0.0005300000048009,0.18051009829091258,0.0101500000018859,3.121718570434769,0.010710000002291,3.3110129537844135
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,48,hop,0.0005300000048009,0.18272302944719723,0.0101399999985005,3.1156984298074364,0.0106999999989056,3.306859094342515
1100010004_ToyCar_case1_normal_IND_ch1_0004,normal,49,hop,0.0005199999868636,0.1766479649646252,0.0101500000018859,3.127223465794335,0.0106999999989056,3.3128540560293476
